Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,Ticker,Daily_Return
2018-02-12T00:00:00Z,316.13,318.08,306.25,315.73,6166161,0,1,316.13,318.08,306.25,315.73,6166161,TSLA,-0.02450102
2018-02-09T00:00:00Z,319.93,320.9845,294.76,310.11,12795099,0,1,319.93,320.9845,294.76,310.11,12795099,TSLA,-0.017800019
2018-02-08T00:00:00Z,343.31,348.62,314.6,315.36,9996464,0,1,343.31,348.62,314.6,315.36,9996464,TSLA,0.016929477
2018-02-07T00:00:00Z,338.99,346,335.66,345,5846823,0,1,338.99,346,335.66,345,5846823,TSLA,0.093987823
2018-02-06T00:00:00Z,325.21,336.22,323.5,333.63,4937928,0,1,325.21,336.22,323.5,333.63,4937928,TSLA,-0.032956522
2018-02-05T00:00:00Z,337.97,344.47,333,333.7,4053777,0,1,337.97,344.47,333,333.7,4053777,TSLA,0.000209813
2018-02-02T00:00:00Z,348.44,351.95,340.51,343.79,3674909,0,1,348.44,351.95,340.51,343.79,3674909,TSLA,0.03023674
2018-02-01T00:00:00Z,351,359.66,348.63,349.25,4163194,0,1,351,359.66,348.63,349.25,4163194,TSLA,0.015881788
2018-01-31T00:00:00Z,347.51,356.19,345.19,354.42,6076998,0,1,347.51,356.19,345.19,354.42,6076998,TSLA,0.01480315
2018-01-30T00:00:00Z,345.14,348.27,342.17,345.82,4696465,0,1,345.14,348.27,342.17,345.82,4696465,TSLA,-0.024264996
2018-01-29T00:00:00Z,339.85,350.85,338.28,349.53,4722025,0,1,339.85,350.85,338.28,349.53,4722025,TSLA,0.010728124
2018-01-26T00:00:00Z,341.5,344,335.71,342.85,4515013,0,1,341.5,344,335.71,342.85,4515013,TSLA,-0.019111378
2018-01-25T00:00:00Z,348.27,349.2,336.4,337.64,6640964,0,1,348.27,349.2,336.4,337.64,6640964,TSLA,-0.01519615
2018-01-24T00:00:00Z,354.58,354.75,343.52,345.7404,5251654,0,1,354.58,354.75,343.52,345.7404,5251654,TSLA,0.023991233
2018-01-23T00:00:00Z,360,360.5,351,352.79,5428872,0,1,360,360.5,351,352.79,5428872,TSLA,0.020389865
2018-01-22T00:00:00Z,349.4,357.83,349.2,351.56,6157941,0,1,349.4,357.83,349.2,351.56,6157941,TSLA,-0.003486493
2018-01-19T00:00:00Z,345,350.5899,342.6,350.02,4812052,0,1,345,350.5899,342.6,350.02,4812052,TSLA,-0.004380476
2018-01-18T00:00:00Z,345.67,352.3,343.74,344.57,5619990,0,1,345.67,352.3,343.74,344.57,5619990,TSLA,-0.015570539
2018-01-17T00:00:00Z,340.47,349,339.75,347.16,7062337,0,1,340.47,349,339.75,347.16,7062337,TSLA,0.007516615
2018-01-16T00:00:00Z,337.54,345,334.8,340.06,6392397,0,1,337.54,345,334.8,340.06,6392397,TSLA,-0.020451665
2018-01-12T00:00:00Z,338.63,340.41,333.67,336.22,4805025,0,1,338.63,340.41,333.67,336.22,4805025,TSLA,-0.011292125
2018-01-11T00:00:00Z,335.24,344.8099,333.26,337.95,6619082,0,1,335.24,344.8099,333.26,337.95,6619082,TSLA,0.00514544
2018-01-10T00:00:00Z,332.2,337,330,334.8,4236168,0,1,332.2,337,330,334.8,4236168,TSLA,-0.009320905
2018-01-09T00:00:00Z,335.16,338.8,327.405,333.69,7109115,0,1,335.16,338.8,327.405,333.69,7109115,TSLA,-0.003315412
2018-01-08T00:00:00Z,316,337.0199,315.5,336.41,9777059,0,1,316,337.0199,315.5,336.41,9777059,TSLA,0.008151278
2018-01-05T00:00:00Z,316.62,317.24,312,316.58,4578729,0,1,316.62,317.24,312,316.58,4578729,TSLA,-0.058945929
2018-01-04T00:00:00Z,312.87,318.55,305.68,314.62,9915932,0,1,312.87,318.55,305.68,314.62,9915932,TSLA,-0.006191168
2018-01-03T00:00:00Z,321,325.25,315.55,317.25,4185665,0,1,321,325.25,315.55,317.25,4185665,TSLA,0.008359291
2018-01-02T00:00:00Z,312,322.1099,311,320.53,4326988,0,1,312,322.1099,311,320.53,4326988,TSLA,0.010338849
2017-12-29T00:00:00Z,316.18,316.41,310,311.35,3727621,0,1,316.18,316.41,310,311.35,3727621,TSLA,-0.028640065
2017-12-28T00:00:00Z,311.75,315.82,309.54,315.36,4294689,0,1,311.75,315.82,309.54,315.36,4294689,TSLA,0.012879396
2017-12-27T00:00:00Z,316,317.68,310.75,311.64,4645441,0,1,316,317.68,310.75,311.64,4645441,TSLA,-0.011796043
2017-12-26T00:00:00Z,323.83,323.94,316.58,317.29,4321909,0,1,323.83,323.94,316.58,317.29,4321909,TSLA,0.018129893
2017-12-22T00:00:00Z,329.51,330.9214,324.82,325.2,4186131,0,1,329.51,330.9214,324.82,325.2,4186131,TSLA,0.024929875
2017-12-21T00:00:00Z,329.59,333.74,327.21,331.66,4344701,0,1,329.59,333.74,327.21,331.66,4344701,TSLA,0.019864699
2017-12-20T00:00:00Z,332.69,333.1,325.04,328.98,5937684,0,1,332.69,333.1,325.04,328.98,5937684,TSLA,-0.008080564
2017-12-19T00:00:00Z,340.26,341.4925,330.3,331.1,6792009,0,1,340.26,341.4925,330.3,331.1,6792009,TSLA,0.006444161
2017-12-18T00:00:00Z,344.9,346.73,337.58,338.87,5441450,0,1,344.9,346.73,337.58,338.87,5441450,TSLA,0.02346723
2017-12-15T00:00:00Z,342.04,343.9,335.76,343.45,6832071,0,1,342.04,343.9,335.76,343.45,6832071,TSLA,0.013515507
2017-12-14T00:00:00Z,341.01,347.44,336.9,337.89,5744750,0,1,341.01,347.44,336.9,337.89,5744750,TSLA,-0.016188674
2017-12-13T00:00:00Z,340.93,344.22,336.5,339.03,6189204,0,1,340.93,344.22,336.5,339.03,6189204,TSLA,0.003373879
2017-12-12T00:00:00Z,330.45,341.44,330.03,341.03,8648534,0,1,330.45,341.44,330.03,341.03,8648534,TSLA,0.005899183
2017-12-11T00:00:00Z,314.63,329.01,313.75,328.91,7867288,0,1,314.63,329.01,313.75,328.91,7867288,TSLA,-0.035539395
2017-12-08T00:00:00Z,314.6,316.98,311.26,315.13,3442898,0,1,314.6,316.98,311.26,315.13,3442898,TSLA,-0.041895959
2017-12-07T00:00:00Z,312,318.6341,311.05,311.24,4705140,0,1,312,318.6341,311.05,311.24,4705140,TSLA,-0.012344112
2017-12-06T00:00:00Z,300.1,313.39,300,313.26,7160938,0,1,300.1,313.39,300,313.26,7160938,TSLA,0.006490168
2017-12-05T00:00:00Z,302,308,301,303.7,4628462,0,1,302,308,301,303.7,4628462,TSLA,-0.030517781
2017-12-04T00:00:00Z,306.5,308.265,300.61,305.2,5811205,0,1,306.5,308.265,300.61,305.2,5811205,TSLA,0.004939085
2017-12-01T00:00:00Z,305.44,310.32,305.05,306.53,4256030,0,1,305.44,310.32,305.05,306.53,4256030,TSLA,0.004357798
2017-11-30T00:00:00Z,308.56,310.7,304.54,308.85,4288221,0,1,308.56,310.7,304.54,308.85,4288221,TSLA,0.00756859
2017-11-29T00:00:00Z,317.3,318,301.23,307.54,8732941,0,1,317.3,318,301.23,307.54,8732941,TSLA,-0.004241541
2017-11-28T00:00:00Z,316.36,320,313.92,317.55,4916555,0,1,316.36,320,313.92,317.55,4916555,TSLA,0.032548612
2017-11-27T00:00:00Z,313.25,317.34,309.51,316.81,4524921,0,1,313.25,317.34,309.51,316.81,4524921,TSLA,-0.002330342
2017-11-24T00:00:00Z,313.79,316.41,311,315.55,3242220,0,1,313.79,316.41,311,315.55,3242220,TSLA,-0.003977147
2017-11-22T00:00:00Z,316.77,317.42,311.84,312.6,4890091,0,1,316.77,317.42,311.84,312.6,4890091,TSLA,-0.009348756
2017-11-21T00:00:00Z,310.86,318.23,308.71,317.81,7230570,0,1,310.86,318.23,308.71,317.81,7230570,TSLA,0.016666667
2017-11-20T00:00:00Z,313.79,315.5,304.75,308.74,8220759,0,1,313.79,315.5,304.75,308.74,8220759,TSLA,-0.028539064
2017-11-17T00:00:00Z,325.67,326.67,313.15,315.05,13682753,0,1,325.67,326.67,313.15,315.05,13682753,TSLA,0.020437909
2017-11-16T00:00:00Z,313.99,318.14,311.3,312.5,5757709,0,1,313.99,318.14,311.3,312.5,5757709,TSLA,-0.008093953
2017-11-15T00:00:00Z,306.01,312.49,301.5,311.3,5909055,0,1,306.01,312.49,301.5,311.3,5909055,TSLA,-0.00384
2017-11-14T00:00:00Z,315,316.35,306.9,308.7,5641615,0,1,315,316.35,306.9,308.7,5641615,TSLA,-0.008352072
2017-11-13T00:00:00Z,300.13,316.8,299.11,315.4,7536669,0,1,300.13,316.8,299.11,315.4,7536669,TSLA,0.02170392
2017-11-10T00:00:00Z,302.5,308.36,301.85,302.99,4600097,0,1,302.5,308.36,301.85,302.99,4600097,TSLA,-0.039346861
2017-11-09T00:00:00Z,302.5,304.46,296.3,302.99,5419497,0,1,302.5,304.46,296.3,302.99,5419497,TSLA,0
2017-11-07T00:00:00Z,301.02,306.5,300.03,306.05,5209573,0,1,301.02,306.5,300.03,306.05,5209573,TSLA,0.010099343
2017-11-06T00:00:00Z,307,307.5,299.01,302.78,6463227,0,1,307,307.5,299.01,302.78,6463227,TSLA,-0.010684529
2017-11-03T00:00:00Z,299.5,306.25,295.13,306.09,8835157,0,1,299.5,306.25,295.13,306.09,8835157,TSLA,0.01093203
2017-11-02T00:00:00Z,300.13,308.69,292.63,299.26,19731322,0,1,300.13,308.69,292.63,299.26,19731322,TSLA,-0.022313699
2017-11-01T00:00:00Z,332.25,332.6089,320.26,321.08,7028856,0,1,332.25,332.6089,320.26,321.08,7028856,TSLA,0.072913186
2017-10-31T00:00:00Z,320.23,331.95,320.18,331.53,5532647,0,1,320.23,331.95,320.18,331.53,5532647,TSLA,0.032546406
2018-03-27T00:00:00Z,247.75,250,219.845,225.52,34462113,0,1,247.75,250,219.845,225.52,34462113,NVDA,null
2018-03-26T00:00:00Z,238,244.53,235.9,244.48,15130542,0,1,238,244.53,235.9,244.48,15130542,NVDA,0.084072366
2018-03-23T00:00:00Z,242.4,242.67,232.52,232.97,18225390,0,1,242.4,242.67,232.52,232.97,18225390,NVDA,-0.047079516
2018-03-22T00:00:00Z,246,247.88,240.341,241.85,13663927,0,1,246,247.88,240.341,241.85,13663927,NVDA,0.038116496
2018-03-21T00:00:00Z,249.32,252,247.33,248.56,10841782,0,1,249.32,252,247.33,248.56,10841782,NVDA,0.02774447
2018-03-20T00:00:00Z,241.12,251.15,241.12,249.58,13725505,0,1,241.12,251.15,241.12,249.58,13725505,NVDA,0.004103637
2018-03-19T00:00:00Z,248.18,249.35,237,241,17472128,0,1,248.18,249.35,237,241,17472128,NVDA,-0.034377755
2018-03-16T00:00:00Z,250,251.25,248.48,250.48,9634107,0,1,250,251.25,248.48,250.48,9634107,NVDA,0.0393361
2018-03-15T00:00:00Z,249.29,252.62,247.64,249.34,9992834,0,1,249.29,252.62,247.64,249.34,9992834,NVDA,-0.004551262
2018-03-14T00:00:00Z,249.45,250.55,246.22,248.74,12573947,0,1,249.45,250.55,246.22,248.74,12573947,NVDA,-0.002406353
2018-03-13T00:00:00Z,251.49,254.5,246.04,247.71,15408000,0,1,251.49,254.5,246.04,247.71,15408000,NVDA,-0.00414087
2018-03-12T00:00:00Z,247,253,246.6723,249.76,15056073,0,1,247,253,246.6723,249.76,15056073,NVDA,0.008275806
2018-03-09T00:00:00Z,243.1,245.85,242.4501,245.33,12580234,0,1,243.1,245.85,242.4501,245.33,12580234,NVDA,-0.017737028
2018-03-08T00:00:00Z,242.95,242.95,239.3907,241.18,10163665,0,1,242.95,242.95,239.3907,241.18,10163665,NVDA,-0.016915991
2018-03-07T00:00:00Z,238,243.95,237.95,241.84,14530226,0,1,238,243.95,237.95,241.84,14530226,NVDA,0.002736545
2018-03-06T00:00:00Z,239.1,242.94,237.36,242.16,15920243,0,1,239.1,242.94,237.36,242.16,15920243,NVDA,0.001323189
2018-03-05T00:00:00Z,234.51,237.25,229.521,235.65,15519413,0,1,234.51,237.25,229.521,235.65,15519413,NVDA,-0.026883053
2018-03-02T00:00:00Z,227.86,236.8,221.85,236.54,22835685,0,1,227.86,236.8,221.85,236.54,22835685,NVDA,0.003776788
2018-03-01T00:00:00Z,241.91,244.09,228.1248,232.21,26002972,0,1,241.91,244.09,228.1248,232.21,26002972,NVDA,-0.018305572
2018-02-28T00:00:00Z,246.5,248.1,241.53,242,12950470,0,1,246.5,248.1,241.53,242,12950470,NVDA,0.042160114
2018-02-27T00:00:00Z,245.5,248.91,245.13,246.06,11323269,0,1,245.5,248.91,245.13,246.06,11323269,NVDA,0.01677686
2018-02-26T00:00:00Z,247.8,247.98,244.06,246.58,11145830,0,1,247.8,247.98,244.06,246.58,11145830,NVDA,0.002113306
2018-02-23T00:00:00Z,244.57,245.93,242.5201,245.93,10258215,0,1,244.57,245.93,242.5201,245.93,10258215,NVDA,-0.002636061
2018-02-22T00:00:00Z,242.73,245.63,239.5,242.15,12998992,0,1,242.73,245.63,239.5,242.15,12998992,NVDA,-0.015370227
2018-02-21T00:00:00Z,251.69,251.9675,241.36,241.51,21021844,0,1,251.69,251.9675,241.36,241.51,21021844,NVDA,-0.00264299
2018-02-20T00:00:00Z,244.75,251.87,244.6,249.08,17075723,0,1,244.75,251.87,244.6,249.08,17075723,NVDA,0.031344458
2018-02-16T00:00:00Z,245.4,250,243.47,243.84,15812549,0,1,245.4,250,243.47,243.84,15812549,NVDA,-0.021037418
2018-02-15T00:00:00Z,244.785,248.37,241.52,246.5,17392024,0,1,244.785,248.37,241.52,246.5,17392024,NVDA,0.010908793
2018-02-14T00:00:00Z,231,242.5925,230.55,241.42,18453757,0,1,231,242.5925,230.55,241.42,18453757,NVDA,-0.020608519
2018-02-13T00:00:00Z,226.56,234.5,225.25,232.63,15573359,0,1,226.56,234.5,225.25,232.63,15573359,NVDA,-0.036409577
2018-02-12T00:00:00Z,235.355,235.48,225.0305,228.03,27179807,0,1,235.355,235.48,225.0305,228.03,27179807,NVDA,-0.01977389
2018-02-09T00:00:00Z,238.25,238.89,217.52,230.93,41044898,0,1,238.25,238.89,217.52,230.93,41044898,NVDA,0.012717625
2018-02-08T00:00:00Z,233.88,235.22,217.51,217.52,21664353,0,1,233.88,235.22,217.51,217.52,21664353,NVDA,-0.058069545
2018-02-07T00:00:00Z,229.58,234.97,226.7,228.8,19931234,0,1,229.58,234.97,226.7,228.8,19931234,NVDA,0.0518573
2018-02-06T00:00:00Z,204.4,225.7,204,225.58,26591746,0,1,204.4,225.7,204,225.58,26591746,NVDA,-0.014073427
2018-02-05T00:00:00Z,227,233.23,205,215.19,27907654,0,1,227,233.23,205,215.19,27907654,NVDA,-0.046059048
2018-02-02T00:00:00Z,237,237.97,231.17,233.52,17794503,0,1,237,237.97,231.17,233.52,17794503,NVDA,0.085180538
2018-02-01T00:00:00Z,238.52,246.9,238.06,240.5,12716271,0,1,238.52,246.9,238.06,240.5,12716271,NVDA,0.029890373
2018-01-31T00:00:00Z,245.77,249.27,244.45,245.8,11818115,0,1,245.77,249.27,244.45,245.8,11818115,NVDA,0.022037422
2018-01-30T00:00:00Z,241.11,246.42,238.41,242.72,14133180,0,1,241.11,246.42,238.41,242.72,14133180,NVDA,-0.012530513
2018-01-29T00:00:00Z,242.74,248.11,240.61,246.85,11282948,0,1,242.74,248.11,240.61,246.85,11282948,NVDA,0.017015491
2018-01-26T00:00:00Z,238.12,243.34,237.6,243.33,12755309,0,1,238.12,243.34,237.6,243.33,12755309,NVDA,-0.014259672
2018-01-25T00:00:00Z,238,239.75,235.75,236.35,10105341,0,1,238,239.75,235.75,236.35,10105341,NVDA,-0.028685324
2018-01-24T00:00:00Z,239.04,240.4936,233.55,235.8,14406492,0,1,239.04,240.4936,233.55,235.8,14406492,NVDA,-0.002327057
2018-01-23T00:00:00Z,235.85,239.83,235.101,238.91,11293069,0,1,235.85,239.83,235.101,238.91,11293069,NVDA,0.013189143
2018-01-22T00:00:00Z,230.43,233.76,228.1,233.69,9614659,0,1,230.43,233.76,228.1,233.69,9614659,NVDA,-0.021849232
2018-01-19T00:00:00Z,228.09,231.09,227,230.11,14544968,0,1,228.09,231.09,227,230.11,14544968,NVDA,-0.01531944
2018-01-18T00:00:00Z,223.94,226.64,222.68,224.44,10071489,0,1,223.94,226.64,222.68,224.44,10071489,NVDA,-0.024640389
2018-01-17T00:00:00Z,220.7,225.12,216.9,224.72,13112629,0,1,220.7,225.12,216.9,224.72,13112629,NVDA,0.001247549
2018-01-16T00:00:00Z,224.05,227.51,216.69,220.11,17104812,0,1,224.05,227.51,216.69,220.11,17104812,NVDA,-0.020514418
2018-01-12T00:00:00Z,223.6,224.99,221.34,222.759,8931936,0,1,223.6,224.99,221.34,222.759,8931936,NVDA,0.012034892
2018-01-11T00:00:00Z,225,226.27,223.21,224.019,9812137,0,1,225,226.27,223.21,224.019,9812137,NVDA,0.005656337
2018-01-10T00:00:00Z,218.2,223.82,216,223.68,14087612,0,1,218.2,223.82,216,223.68,14087612,NVDA,-0.001513264
2018-01-09T00:00:00Z,222.22,223.82,218.64,221.94,11750593,0,1,222.22,223.82,218.64,221.94,11750593,NVDA,-0.00777897
2018-01-08T00:00:00Z,220.4,225,218.58,222,21190932,0,1,220.4,225,218.58,222,21190932,NVDA,0.000270343
2018-01-05T00:00:00Z,214.19,216.91,211.08,215.4,14008768,0,1,214.19,216.91,211.08,215.4,14008768,NVDA,-0.02972973
2018-01-04T00:00:00Z,215.76,218.05,212.69,213.59,14346675,0,1,215.76,218.05,212.69,213.59,14346675,NVDA,-0.008402971
2018-01-03T00:00:00Z,204.1,213.7,203.75,212.47,22499518,0,1,204.1,213.7,203.75,212.47,22499518,NVDA,-0.005243691
2018-01-02T00:00:00Z,195.78,199.5,194.5,199.35,8303752,0,1,195.78,199.5,194.5,199.35,8303752,NVDA,-0.061749894
2017-12-29T00:00:00Z,198.46,198.46,193.5,193.5,6896330,0,1,198.46,198.46,193.5,193.5,6896330,NVDA,-0.029345372
2017-12-28T00:00:00Z,198.13,199.38,197.1514,197.4,5978211,0,1,198.13,199.38,197.1514,197.4,5978211,NVDA,0.020155039
2017-12-27T00:00:00Z,196.9,199.97,196.31,197.17,8097374,0,1,196.9,199.97,196.31,197.17,8097374,NVDA,-0.001165147
2017-12-26T00:00:00Z,193.03,197.75,191.82,197.44,8821296,0,1,193.03,197.75,191.82,197.44,8821296,NVDA,0.001369377
2017-12-22T00:00:00Z,194.4,195.65,191.25,195.27,11613423,0,1,194.4,195.65,191.25,195.27,11613423,NVDA,-0.010990681
2017-12-21T00:00:00Z,196.94,197.95,195.55,195.89,7458634,0,1,196.94,197.95,195.55,195.89,7458634,NVDA,0.003175091
2017-12-20T00:00:00Z,197.7,198.07,194.55,196.8,7185318,0,1,197.7,198.07,194.55,196.8,7185318,NVDA,0.004645464
2017-12-19T00:00:00Z,197.52,197.73,194.96,196.11,9217358,0,1,197.52,197.73,194.96,196.11,9217358,NVDA,-0.003506098
2017-12-18T00:00:00Z,193.2,198.02,192,197.9,11730697,0,1,193.2,198.02,192,197.9,11730697,NVDA,0.00912753
2017-12-15T00:00:00Z,188.251,192.38,185.62,191.56,16090200,0,1,188.251,192.38,185.62,191.56,16090200,NVDA,-0.032036382
2017-12-14T00:00:00Z,185.92,189.34,184.6,186.47,10871746,0,1,185.92,189.34,184.6,186.47,10871746,NVDA,-0.026571309
2017-12-13T00:00:00Z,192.5,192.55,185.88,186.18,13744496,0,1,192.5,192.55,185.88,186.18,13744496,NVDA,-0.00155521
2017-12-12T00:00:00Z,192.9,193.84,189.89,190.84,11296559,0,1,192.9,193.84,189.89,190.84,11296559,NVDA,0.025029541
2017-12-11T00:00:00Z,192.06,194.78,191.42,194.66,9106693,0,1,192.06,194.78,191.42,194.66,9106693,NVDA,0.020016768
2017-12-08T00:00:00Z,194.01,194.78,191.15,191.49,11483868,0,1,194.01,194.78,191.15,191.49,11483868,NVDA,-0.016284804
2017-12-07T00:00:00Z,191.96,193.6,190.12,191.99,13190983,0,1,191.96,193.6,190.12,191.99,13190983,NVDA,0.002611102
2017-12-06T00:00:00Z,185.7,190.14,184.84,189.26,11464458,0,1,185.7,190.14,184.84,189.26,11464458,NVDA,-0.014219491
2017-12-05T00:00:00Z,182.4,192.7,180.58,187.74,24480558,0,1,182.4,192.7,180.58,187.74,24480558,NVDA,-0.00803128
2017-12-04T00:00:00Z,200.05,200.3,184.5,186.66,27080405,0,1,200.05,200.3,184.5,186.66,27080405,NVDA,-0.005752637
2017-12-01T00:00:00Z,199.31,200.13,192.47,197.68,16352946,0,1,199.31,200.13,192.47,197.68,16352946,NVDA,0.059037823
2017-11-30T00:00:00Z,199.2,202.68,196.65,200.71,20144301,0,1,199.2,202.68,196.65,200.71,20144301,NVDA,0.015327803
2017-11-29T00:00:00Z,210.01,210.1226,191.23,196.42,34731979,0,1,210.01,210.1226,191.23,196.42,34731979,NVDA,-0.021374122
2017-11-28T00:00:00Z,214.35,214.73,208.24,210.71,12677148,0,1,214.35,214.73,208.24,210.71,12677148,NVDA,0.072752266
2017-11-27T00:00:00Z,217.31,217.36,214.01,214.14,10477983,0,1,217.31,217.36,214.01,214.14,10477983,NVDA,0.016278297
2017-11-24T00:00:00Z,215.59,217,214.6,216.96,4517982,0,1,215.59,217,214.6,216.96,4517982,NVDA,0.013168955
2017-11-22T00:00:00Z,217,217,213.61,214.93,8766814,0,1,217,217,213.61,214.93,8766814,NVDA,-0.009356563
2017-11-21T00:00:00Z,215.69,216.52,214.4,216.05,9858634,0,1,215.69,216.52,214.4,216.05,9858634,NVDA,0.005210999
2017-11-20T00:00:00Z,211.99,214.57,210.5,214.08,9828414,0,1,211.99,214.57,210.5,214.08,9828414,NVDA,-0.00911826
2017-11-17T00:00:00Z,213.92,215.35,210.75,211.36,12702474,0,1,213.92,215.35,210.75,211.36,12702474,NVDA,-0.012705531
2017-11-16T00:00:00Z,212.98,214.2,211.25,211.61,9947915,0,1,212.98,214.2,211.25,211.61,9947915,NVDA,0.001182816
2017-11-15T00:00:00Z,211.95,212,207.8,209.98,12427082,0,1,211.95,212,207.8,209.98,12427082,NVDA,-0.00770285
2017-11-14T00:00:00Z,213,214.8,211.23,214.18,13101484,0,1,213,214.8,211.23,214.18,13101484,NVDA,0.020001905
2017-11-13T00:00:00Z,216.14,217.17,212.01,212.63,14398431,0,1,216.14,217.17,212.01,212.63,14398431,NVDA,-0.007236904
2017-11-10T00:00:00Z,213.08,218.67,211.63,216.14,31197127,0,1,213.08,218.67,211.63,216.14,31197127,NVDA,0.016507548
2017-11-09T00:00:00Z,205.27,206.33,200.37,205.32,20123846,0,1,205.27,206.33,200.37,205.32,20123846,NVDA,-0.050060146
2017-11-07T00:00:00Z,210.55,212.9,210.0556,212.03,10580672,0,1,210.55,212.9,210.0556,212.03,10580672,NVDA,0.032680694
2017-11-06T00:00:00Z,207.2,209.98,206.7,209.63,9693716,0,1,207.2,209.98,206.7,209.63,9693716,NVDA,-0.011319153
2017-11-03T00:00:00Z,207.2,208.69,205.341,208.69,8777981,0,1,207.2,208.69,205.341,208.69,8777981,NVDA,-0.004484091
2017-11-02T00:00:00Z,206,207.81,203.65,205.94,8480413,0,1,206,207.81,203.65,205.94,8480413,NVDA,-0.01317744
2017-11-01T00:00:00Z,209.35,209.97,204.6,207.2,12385654,0,1,209.35,209.97,204.6,207.2,12385654,NVDA,0.006118287
2017-10-31T00:00:00Z,205.13,207.89,204.9,206.81,10179802,0,1,205.13,207.89,204.9,206.81,10179802,NVDA,-0.001882239
